left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
1267635,0.485846043,2609129,0.381190045,0,0,9229464.21,9245142.98,28963557022,28963572700,9216854.58,9232533.35,4
1124100,0.430833431,2609129,0.71787175,0,0,9224416.63,9208749.69,48218577391,48218561724,9359040.13,9343373.2,3
1175068,0.45036792,2609129,0.956530321,0,0,9307858.91,9270245.4,66898166509,66898128896,9531968.31,9494354.8,3
492968,0.188939681,2609129,0.566638522,0,0,8827814.77,8826384.77,16663094447,16663093017,8966952.83,8965522.84,3
1043501,0.39994228,2609129,0.179610514,0,0,9058376.09,9092843.74,11307990486,11308024954,8979832.18,9014299.84,4
173987,0.066683939,2609129,0.116638924,0,0,8565744.73,8606218.89,1224090642,1224131116,8546234.57,8586708.74,4
596002,0.228429487,2609129,0.520762293,0,0,8877838.38,8880689.29,18512300880,18512303731,8988739.32,8991590.23,2
1243369,0.476545621,2609129,0.805873148,0,0,9313944.8,9290187.81,59767005403,59766981646,9471963.73,9448206.74,3
1033676,0.396176655,2609129,0.854884523,0,0,9201596.16,9173366.34,52644524432,52644496202,9398278.41,9370048.59,3
1253574,0.480456888,2609129,0.077588345,0,0,9150284.4,9193505.49,5750845600,5750888821,9018851.55,9062072.65,4
587702,0.225248349,2609129,0.095410384,0,0,8789003.8,8831525.01,3344507781,3344550302,8738732.29,8781253.5,4
432258,0.165671379,2609129,0.428927815,0,0,8767367.52,8778543,11127609788,11127620964,8863396.86,8874572.35,2
615793,0.236014777,2609129,0.273853458,0,0,8839999.65,8865862.28,10063535405,10063561268,8837446.89,8863309.53,4
331100,0.126900586,2609129,0.95671659,0,0,8806436.71,8768808.11,18859384048,18859346419,9113308.23,9075679.63,3
428837,0.164360214,2609129,0.868065933,0,0,8848109.6,8818558.81,22208692072,22208662521,9109660.13,9080109.34,3
566810,0.217241079,2609129,0.656130073,0,0,8887854.65,8878040.52,22196294856,22196285042,9053224.17,9043410.04,3
101491,0.038898422,2609129,0.37499564,0,0,8570567.92,8586817.53,2289694963,2289711212,8671441.18,8687690.79,2
607986,0.233022591,2609129,0.890980093,0,0,8958353.09,8926635.89,32324249298,32324217581,9209832.89,9178115.69,3
185618,0.071141749,2609129,0.306059992,0,0,8605490.7,8628347.89,3396277282,3396300139,8663276.12,8686133.31,2
1182211,0.453105615,2609129,0.215717966,0,0,9142983.85,9174262.99,15220557281,15220588560,9059150.79,9090429.93,4
1020461,0.391111746,2609129,0.939996451,0,0,9212586.32,9176416.79,57155587296,57155551127,9444419.75,9408250.22,3
963907,0.369436314,2609129,0.51770955,0,0,9087395.89,9090522.43,29763624448,29763627574,9158942.88,9162069.42,2
1142423,0.437856081,2609129,0.160271493,0,0,9108655.48,9144961.29,11033234155,11033270460,9013544.21,9049850.03,4
1170119,0.448471118,2609129,0.12258152,0,0,9115201.9,9155084.42,8624402968,8624442850,9006562.6,9046445.13,4
233747,0.089588135,2609129,0.761008367,0,0,8714460.21,8694606.02,10659321571,10659301717,8959463.83,8939609.65,3
78634,0.030138027,2609129,0.225628169,0,0,8531768.74,8562157.42,1064899724,1064930113,8568302.38,8598691.07,2
521391,0.199833354,2609129,0.56432434,0,0,8843662.03,8842454.28,17549493437,17549492229,8978839.1,8977631.36,3
358881,0.137548201,2609129,0.867154518,0,0,8806691.97,8777226.28,18567112412,18567082947,9076447.58,9046981.89,3
478749,0.183489969,2609129,0.467042067,0,0,8800849.62,8808555.93,13384975297,13384983003,8905047.79,8912754.1,2
449130,0.172137905,2609129,0.692312645,0,0,8826686.44,8813488,18561688045,18561674846,9018801.84,9005603.4,3
721937,0.276696553,2609129,0.835212057,0,0,9013960.74,8987582.47,35917046595,35917020216,9232293.05,9205914.79,3
615007,0.235713527,2609129,0.174183799,0,0,8820133.57,8855096.81,6472614461,6472649424,8789226.83,8824190.07,4
1021120,0.391364321,2609129,0.068039564,0,0,9020748.17,9062332.97,4093062266,4093103851,8912804,8954388.8,4
700553,0.268500714,2609129,0.789126563,0,0,8992415.57,8970148.16,33011852610,33011830342,9195703.19,9173435.78,3
772847,0.296208811,2609129,0.544371704,0,0,8983629.57,8984345.18,25058858292,25058859008,9084758.04,9085473.66,2
237729,0.091114314,2609129,0.875553873,0,0,8736790.88,8706530.64,12422802709,12422772449,9024044.41,8993784.17,3
448968,0.172075815,2609129,0.044675829,0,0,8703103.23,8740810.82,1187564947,1187602655,8655792.89,8693500.49,4
359739,0.137877046,2609129,0.678563229,0,0,8772259.05,8760339.33,14574737971,14574726051,8970097.59,8958177.88,3
824441,0.315983227,2609129,0.853381722,0,0,9078009.1,9049946.98,41902614169,41902586107,9293614.78,9265552.67,3
43724,0.016758083,2609129,0.876400132,0,0,8622469.61,8592130.24,2294025428,2293995089,8924954.66,8894615.3,3
152023,0.058265804,2609129,0.827205937,0,0,8677569.9,8651927.02,7498326460,7498300817,8932787.86,8907144.98,3
576837,0.221084124,2609129,0.644707103,0,0,8891381.83,8882644.32,22192369416,22192360678,9051337.79,9042600.29,3
1168612,0.447893531,2609129,0.881662041,0,0,9287426,9256593.59,61461452501,61461421668,9482831.92,9451999.51,3
629390,0.241226095,2609129,0.277630198,0,0,8848402.98,8873887.76,10438057423,10438082907,8845524.45,8871009.23,4
1223888,0.469079145,2609129,0.939114931,0,0,9333098.57,9297005.47,68487669293,68487633200,9546255.91,9510162.81,3
39336,0.015076296,2609129,0.05454234,0,0,8480943.1,8520266.26,134295538.9,134334862,8482086.67,8521409.83,2
183214,0.070220369,2609129,0.433142248,0,0,8626948.98,8637750.92,4764875481,4764886283,8754223.25,8765025.2,2
997173,0.382186163,2609129,0.133205372,0,0,9022480.34,9061308.03,8023892581,8023931409,8936370.98,8975198.68,4
269746,0.103385459,2609129,0.828497939,0,0,8746933.67,8721183.01,13317152618,13317126867,9012261.27,8986510.62,3
273204,0.104710806,2609129,0.386487981,0,0,8669408.47,8684614.52,6331870244,6331885450,8768625.8,8783831.86,2
414483,0.158858761,2609129,0.572711046,0,0,8783930.09,8781932.68,14161484555,14161482557,8934878.61,8932881.21,3
1130934,0.433452696,2609129,0.478978617,0,0,9174406.96,9180993.73,32417122746,32417129333,9214488.35,9221075.13,2
9725,0.003727298,2609129,0.762981439,0,0,2290015.51,2269988.15,440353782.4,440333755.1,2558552.25,2538524.9,3
809747,0.310351462,2609129,0.704472642,0,0,9038608.41,9024243.19,34062611113,34062596748,9198317.42,9183952.2,3
710123,0.272168605,2609129,0.34249054,0,0,8906885.23,8926254.99,14553495668,14553515038,8914604.5,8933974.26,2
992049,0.380222289,2609129,0.317477212,0,0,9059790.69,9081524.21,18828800057,18828821791,9028926.06,9050659.59,4
1067068,0.408974796,2609129,0.284494174,0,0,9094407.99,9119255.87,18125455513,18125480361,9044826.11,9069674,4
878235,0.336600835,2609129,0.190601538,0,0,8968983.99,9002538.47,10031434103,10031467657,8911934.38,8945488.86,4
741540,0.284209788,2609129,0.96325632,0,0,9051582.89,9013375.49,42501289216,42501251009,9317614.55,9279407.16,3
1262514,0.483883319,2609129,0.744284395,0,0,9311477.36,9293197.02,56264750654,56264732374,9444114.22,9425833.89,3
73930,0.028335126,2609129,0.021535923,0,0,8494137.56,8527816.63,66681795.7,66715474.78,8475699.81,8509378.89,4
130062,0.049848819,2609129,0.113899696,0,0,8541067.22,8581816.33,894343753.5,894384502.6,8532791.23,8573540.34,4
800730,0.30689552,2609129,0.209685301,0,0,8929941.37,8961754.64,10038257280,10038289094,8887344.32,8919157.59,4
173512,0.066501886,2609129,0.545616564,0,0,8640692.39,8641293.09,5645043466,5645044067,8784217.48,8784818.18,2
1152474,0.441708325,2609129,0.950369261,0,0,9293106.5,9256038.06,65211061118,65211024050,9516886.09,9479817.65,3
1100857,0.421925095,2609129,0.850708416,0,0,9240040.36,9212275.6,55740018038,55739990273,9428510.33,9400745.57,3
346776,0.132908722,2609129,0.835268398,0,0,8793445,8767059.09,17258346666,17258320280,9052026.14,9025640.23,3
330034,0.126492021,2609129,0.383590079,0,0,8700968.16,8716434.51,7592393854,7592409320,8792523.14,8807989.49,2
1136159,0.43545528,2609129,0.110535355,0,0,9093587.3,9134674.13,7501631794,7501672881,8985042.66,9026129.5,4
221338,0.084832141,2609129,0.846327644,0,0,8721605.13,8694228.79,11158951696,11158924320,8998758.17,8971381.83,3
26982,0.010341382,2609129,0.488478339,0,0,8547563.69,8553277.48,796761032.1,796766745.9,8710190.04,8715903.84,2
590878,0.226465614,2609129,0.108546952,0,0,8793380.67,8834662.07,3831597078,3831638360,8746393.23,8787674.63,4
21876,0.008384407,2609129,0.088332543,0,0,8477195.02,8520370,123475036.1,123518211.1,8492242.3,8535417.28,2
725847,0.278195137,2609129,0.747793229,0,0,8999194.7,8980582.02,32507422965,32507404352,9184830.84,9166218.16,3
609266,0.233513176,2609129,0.471501026,0,0,8875951.61,8883241.4,17193934279,17193941569,8967534.19,8974823.98,2
779641,0.298812746,2609129,0.30773488,0,0,8938542.57,8961240.43,14318353206,14318375904,8927949.1,8950646.96,4
1088497,0.417187881,2609129,0.194297791,0,0,9086274.95,9119495.73,12661243425,12661276646,9006494.29,9039715.08,4
221311,0.084821793,2609129,0.050519924,0,0,8579722.44,8618359.23,662697778,662736414.8,8561995.34,8600632.14,4
808469,0.309861643,2609129,0.619869313,0,0,9019863.68,9013520.18,29861721245,29861714902,9146415,9140071.5,3
1282286,0.491461327,2609129,0.566671866,0,0,9280708.67,9279272.1,43332677746,43332676310,9339371.9,9337935.33,3
1029087,0.394417831,2609129,0.497109955,0,0,9120201.89,9125197.39,30546834384,30546839380,9177330.75,9182326.26,2
364448,0.139681863,2609129,0.773913823,0,0,8792926.97,8772011.6,16862814677,16862793761,9026903.97,9005988.6,3
313799,0.120269638,2609129,0.923117255,0,0,8790197.23,8755601.82,17265726310,17265691715,9086680.22,9052084.81,3
1290844,0.494741349,2609129,0.975957494,0,0,9381070.09,9341700.34,74939598894,74939559524,9602534.55,9563164.8,3
701860,0.269001648,2609129,0.28939351,0,0,8891242.33,8915647.67,12123805963,12123830368,8883731.18,8908136.52,4
878413,0.336669057,2609129,0.810700046,0,0,9100951.24,9076759.39,42472691367,42472667176,9295156.37,9270964.52,3
1187659,0.455193668,2609129,0.986121805,0,0,9322167.52,9281775.55,69723974645,69723934253,9557186.73,9516794.76,3
313260,0.120063056,2609129,0.567805961,0,0,8724928.79,8723384.67,10614415475,10614413930,8886498.43,8884954.31,3
204005,0.078188928,2609129,0.239048357,0,0,8603708.36,8632911.99,2903871811,2903901014,8639563.17,8668766.81,2
577410,0.221303738,2609129,0.307761709,0,0,8825266.52,8847962.12,10607717971,10607740666,8837009.35,8859704.95,2
1073851,0.411574514,2609129,0.715543386,0,0,9194644.12,9179203.87,45909931318,45909915878,9333147.84,9317707.6,3
555364,0.212854175,2609129,0.164715505,0,0,8785200.74,8821084.21,5518740103,5518775986,8758509.03,8794392.51,4
1030279,0.394874688,2609129,0.701403035,0,0,9166031.69,9151970.96,43138886830,43138872770,9302909.43,9288848.7,3
857315,0.328582834,2609129,0.175815377,0,0,8954551.67,8989356.51,9107055890,9107090695,8896152.72,8930957.56,4
1203485,0.461259294,2609129,0.790080904,0,0,9287094.25,9264741.04,56768916690,56768894337,9442784.83,9420431.63,3
852705,0.32681596,2609129,0.772358132,0,0,9078157.48,9057363.22,39375822066,39375801272,9260539.5,9239745.24,3
79286,0.030387919,2609129,0.342538449,0,0,8552338.17,8571704.72,1632680079,1632699445,8622591.28,8641957.84,2
766882,0.293922608,2609129,0.858635583,0,0,9045413.24,9016767.47,39262907820,39262879174,9268919.54,9240273.77,3
411721,0.15780017,2609129,0.484849158,0,0,8766102.18,8772143.89,11950642638,11950648679,8885101.48,8891143.19,2
189576,0.07265873,2609129,0.480277518,0,0,8638773.21,8645239.89,5455807105,5455813572,8782510.29,8788976.97,2
277980,0.106541302,2609129,0.198498043,0,0,8637794.58,8670638.47,3306856625,3306889469,8653402.56,8686246.45,2
890983,0.341486757,2609129,0.243475888,0,0,8987009.51,9015777.91,12903905545,12903934313,8944061.09,8972829.49,4
461057,0.176709162,2609129,0.111223707,0,0,8722562.16,8763577.09,3069526217,3069567231,8691699.5,8732714.43,4
888156,0.340403253,2609129,0.894963415,0,0,9124782.6,9092674.81,47438097461,47438065353,9351475.93,9319368.14,3
847368,0.32477045,2609129,0.138941769,0,0,8941219.31,8979476.37,7128760156,7128798413,8873807.57,8912064.63,4
1062281,0.407140084,2609129,0.405813204,0,0,9119096.4,9132482.22,25831376420,25831389806,9138060.43,9151446.25,2
767527,0.294169817,2609129,0.409462698,0,0,8953190.34,8966238.31,18832135333,18832148381,9004656.02,9017703.99,2
412148,0.157963826,2609129,0.448547772,0,0,8759700.27,8769029.62,11096580122,11096589451,8865520.31,8874849.66,2
727892,0.278978924,2609129,0.538325625,0,0,8956688.33,8957949.93,23347176473,23347177735,9060232.67,9061494.28,2
71713,0.027485418,2609129,0.78795874,0,0,8624041.46,8601872.96,3382310860,3382288691,8886013.41,8863844.91,3
1219015,0.467211472,2609129,0.260938037,0,0,9173867.36,9200925.72,18982112826,18982139884,9100122.63,9127180.99,4
823725,0.315708806,2609129,0.897233904,0,0,9087201.08,9054871.07,44113987051,44113954721,9320840.57,9288510.57,3
973491,0.37310957,2609129,0.660590182,0,0,9124119.26,9113875.76,38382867261,38382857017,9250466.27,9240222.78,3
855173,0.32776187,2609129,0.586445132,0,0,9039762.9,9036514.33,29893831449,29893828201,9148786.48,9145537.91,3
1179742,0.452159322,2609129,0.926439053,0,0,9303977.39,9269075.56,65115675383,65115640482,9515924.98,9481023.15,3
1083812,0.415392263,2609129,0.919389957,0,0,9245584.82,9211327.95,59377197580,59377163323,9463457.4,9429200.53,3
5038,0.001930913,2609129,0.734813035,0,0,2222573.68,2205187.71,220737598.4,220720212.4,2482510.2,2465124.23,3
177104,0.067878591,2609129,0.839409243,0,0,8694450.93,8667670.77,8863005804,8862979024,8947893.46,8921113.3,3
868005,0.332679986,2609129,0.422142792,0,0,9012814.72,9024636.71,21977736277,21977748099,9058596.04,9070418.03,2
76479,0.029312081,2609129,4.87E-05,0,0,8460733.45,8491044.52,8588728.66,8619039.73,8470046.13,8500357.2,2
882520,0.338243146,2609129,0.237355455,0,0,8980955.58,9010309.7,12449929948,12449959302,8937039.84,8966393.96,4
367178,0.140728189,2609129,0.018668682,0,0,8621916.24,8655148.07,259048454.6,259081686.5,8608162.07,8641393.91,4
763832,0.292753635,2609129,0.119610031,0,0,8890901.62,8931078.06,5490330083,5490370260,8827240.27,8867416.72,4
849271,0.325499812,2609129,0.032359458,0,0,8919146.23,8954750.04,1605344267,1605379871,8821362.52,8856966.33,4
359120,0.137639802,2609129,0.136393409,0,0,8671512.4,8710017.09,2969260547,2969299052,8660517.89,8699022.58,4
511028,0.195861531,2609129,0.070891857,0,0,8742007.25,8784058.99,2137503589,2137545641,8693952.35,8736004.09,4
917054,0.35147898,2609129,0.058478519,0,0,8961748.56,9001745.97,3161835833,3161875831,8863102.68,8903100.09,4
1177595,0.451336442,2609129,0.475099545,0,0,9200077.39,9207027.58,33481150167,33481157117,9233877.42,9240827.61,2
3467,0.001328796,2609129,0.404193123,0,0,2132228.89,2145758.46,84909237.65,84922767.23,2270418.37,2283947.95,2
776078,0.297447156,2609129,0.188395821,0,0,8911954.3,8945699.28,8768657403,8768691148,8865999.64,8899744.62,4
562695,0.215663925,2609129,0.70002863,0,0,8894136.28,8880208.59,23515775030,23515761102,9076734.64,9062806.96,3
703734,0.269719895,2609129,0.180656073,0,0,8870494.43,8904874.1,7666824044,7666858424,8831003.3,8865382.97,4
1291792,0.495104688,2609129,0.01827813,0,0,9048016.42,9081184.88,871682505,871715673.5,9003622.88,9036791.34,4
825511,0.316393325,2609129,0.68046578,0,0,9042652.8,9030558.46,33527837428,33527825334,9191362.16,9179267.82,3
290184,0.111218725,2609129,0.037440081,0,0,8615056.96,8651559.64,646492610.8,646529113.5,8585437.89,8621940.57,4
654147,0.250714702,2609129,0.251636082,0,0,8856968.02,8884894.24,9827586761,9827614687,8843631.84,8871558.06,4
404317,0.154962441,2609129,0.601600764,0,0,8783468.08,8778805.42,14503516506,14503511843,8946417.78,8941755.13,3
1008358,0.386473034,2609129,0.933936958,0,0,9204062.34,9168463.02,56110434104,56110398504,9434561.57,9398962.25,3
914611,0.350542652,2609129,0.870400429,0,0,9135040.5,9105268.52,47486005788,47485976016,9349388.74,9319616.77,3
876719,0.336019798,2609129,0.632847207,0,0,9062096.7,9054490.14,33090705086,33090697479,9187035.65,9179429.09,3
675490,0.258894827,2609129,0.814522778,0,0,8982671.38,8958131.5,32812789997,32812765457,9197839.28,9173299.4,3
216801,0.083093247,2609129,0.332504832,0,0,8627869.37,8648153.55,4321992792,4322013076,8689932.25,8710216.43,2
611785,0.234478633,2609129,0.832915122,0,0,8948745.91,8922584.4,30352306280,30352280119,9176821.04,9150659.54,3
1123467,0.430590822,2609129,0.145156104,0,0,9094852.4,9132534.4,9862913825,9862951507,8997841.66,9035523.66,4
924379,0.35428643,2609129,0.715613525,0,0,9107717.57,9092268.98,39524372364,39524356916,9260720.91,9245272.32,3
746169,0.285983943,2609129,0.01366778,0,0,8795832.72,8828280.6,381638859.5,381671307.4,8767576.32,8800024.21,4
395974,0.151764823,2609129,0.766701838,0,0,8810222.53,8789872.83,18177084470,18177064120,9038010.86,9017661.16,3
23843,0.009138299,2609129,0.040871877,0,0,8470250.97,8507353.83,65941006.17,65978109.03,8472499.06,8509601.93,2
990886,0.379776546,2609129,0.427297385,0,0,9083579.91,9094899.01,25405701695,25405713014,9118515.16,9129834.26,2
1296084,0.496749682,2609129,0.899854702,0,0,9367040.63,9334476.91,69600763008,69600730444,9558378.87,9525815.16,3
458311,0.175656704,2609129,0.129177208,0,0,8724698.51,8763931.88,3573207608,3573246841,8699425.41,8738658.78,4
888605,0.340575341,2609129,0.469522205,0,0,9034423.19,9041901.59,24966979379,24966986857,9095806.42,9103284.83,2
364135,0.1395619,2609129,0.375204139,0,0,8718682.69,8734914.45,8197659415,8197675646,8803009.1,8819240.86,2
871804,0.334136028,2609129,0.312062378,0,0,8991140.16,9013411.05,16247184631,16247206902,8971748.2,8994019.09,4
316087,0.121146559,2609129,0.607012915,0,0,8733563.5,8728454.18,11430908153,11430903044,8909179.87,8904070.55,3
399254,0.153021947,2609129,0.569530675,0,0,8774601.17,8772896.05,13567625307,13567623602,8926240.67,8924535.56,3
1073824,0.411564166,2609129,0.677588958,0,0,9185983.87,9174153.85,43428186218,43428174388,9309193.75,9297363.73,3
1297444,0.497270928,2609129,0.477397246,0,0,9268819.6,9275555.42,37067076621,37067083357,9291242.97,9297978.8,2
834804,0.31995505,2609129,0.588602173,0,0,9028501.46,9025056.48,29287721347,29287717902,9140410.72,9136965.75,3
96649,0.03704263,2609129,0.479491049,0,0,8585732.87,8592274.33,2781115950,2781122492,8726095.43,8732636.9,2
475158,0.182113648,2609129,0.506559469,0,0,8806218.4,8810320.3,14379779537,14379783639,8925266.45,8929368.35,2
386031,0.147953972,2609129,0.181327179,0,0,8694730.66,8729056.4,4222978605,4223012930,8692781.05,8727106.79,4
304806,0.116822894,2609129,0.370827583,0,0,8684407.88,8701060.65,6781260985,6781277638,8747557.37,8764210.14,2
652674,0.250150146,2609129,0.381519273,0,0,8882616.39,8898266.7,14928742020,14928757670,8935990.06,8951640.38,2
134491,0.051546321,2609129,0.58304668,0,0,8624947.35,8622008.68,4681979764,4681976826,8792937.77,8789999.1,3
578487,0.221716519,2609129,0.871045471,0,0,8936942.7,8907108.9,30060111272,30060081438,9183457.3,9153623.5,3
609414,0.2335699,2609129,0.658129974,0,0,8912906.23,8902903.21,23938666725,23938656722,9074703.03,9064700.01,3
939179,0.359958822,2609129,0.800357897,0,0,9134421.43,9111167.11,44846032323,44846009069,9318882.92,9295628.6,3
1120395,0.429413417,2609129,0.301233477,0,0,9127904.02,9151227.79,20123506166,20123529490,9077600.64,9100924.41,4
429532,0.164626586,2609129,0.999487185,0,0,8873044.15,8831414.51,25562150731,25562109101,9184399.04,9142769.4,3
136318,0.052246554,2609129,0.516330546,0,0,8614462.01,8617706.52,4206222958,4206226202,8757275.96,8760520.48,2
657285,0.251917402,2609129,0.680655498,0,0,8945158.25,8933044.26,26704633473,26704621359,9110750.23,9098636.25,3
696768,0.267050039,2609129,0.124396686,0,0,8855019.95,8894727.16,5218293139,5218332846,8800469.97,8840177.19,4
467609,0.179220345,2609129,0.880555158,0,0,8873386.75,8842657.12,24567696222,24567665492,9135071.93,9104342.31,3
880966,0.337647544,2609129,0.339229298,0,0,9002212.23,9021883.95,17881260557,17881280229,8990434.49,9010106.21,4
600729,0.230241203,2609129,0.154947877,0,0,8808332.52,8845129.26,5617885786,5617922583,8773635.92,8810432.66,4
700879,0.26862566,2609129,0.635046408,0,0,8961073.43,8953247.03,26553967813,26553959987,9104632.99,9096806.6,3
728200,0.279096971,2609129,0.035809268,0,0,8853828.13,8890042.04,1535130759,1535166973,8771088.26,8807302.18,4
1014773,0.388931709,2609129,0.448956721,0,0,9101893.56,9111186.37,27331453912,27331463205,9142686.1,9151978.92,2
1080226,0.414017858,2609129,0.279968143,0,0,9100778.6,9126038.45,18065555177,18065580437,9048373.61,9073633.46,4
847479,0.324812993,2609129,0.964084183,0,0,9114726.79,9076448.69,48611443792,48611405514,9371314.37,9333036.28,3
1077537,0.412987246,2609129,0.481237225,0,0,9144513.95,9150890.96,31031427334,31031433711,9190932.6,9197309.61,2
202328,0.077546185,2609129,0.604347658,0,0,8667637.23,8662749.08,7291542284,7291537396,8855395.58,8850507.43,3
10739,0.004115933,2609129,0.561848418,0,0,2265452.68,2264481.84,356934558.4,356933587.6,2457430.93,2456460.09,3
949813,0.364034511,2609129,0.752016861,0,0,9130825.02,9111799.62,42784933365,42784914340,9296418.23,9277392.83,3
799343,0.306363925,2609129,0.551024882,0,0,9000185.58,9000281.14,26233220636,26233220731,9101120.01,9101215.57,2
61303,0.02349558,2609129,0.295392064,0,0,8534035.65,8557896.5,1087974443,1087998304,8595321.03,8619181.88,2
313096,0.120000199,2609129,0.954962365,0,0,8795438.59,8757961.05,17803288653,17803251175,9103898.5,9066420.96,3
1156145,0.443115308,2609129,0.43381412,0,0,9178615.46,9189360.3,30066810137,30066820882,9198740.87,9209485.71,2
468529,0.179572953,2609129,0.637722397,0,0,8827473.09,8819377.48,17834162627,17834154532,8996506.32,8988410.71,3
796627,0.305322964,2609129,0.281741148,0,0,8942683.48,8967784.62,13406539869,13406564970,8922364.52,8947465.66,4
896072,0.343437216,2609129,0.669472839,0,0,9081261.39,9070170.01,35817926827,35817915735,9218803.51,9207712.13,3
479215,0.183668573,2609129,0.832249766,0,0,8870702.12,8844604.83,23757466789,23757440692,9111928.52,9085831.24,3
1187915,0.455291785,2609129,0.753332242,0,0,9270117.46,9250963.23,53605483760,53605464606,9413557.96,9394403.74,3
825208,0.316277194,2609129,0.661071185,0,0,9038404.44,9028117.16,32562021043,32562010756,9179632.25,9169344.97,3
1117393,0.428262842,2609129,0.973500352,0,0,9277261.13,9238128.98,64699241302,64699202170,9513080.76,9473948.61,3
296347,0.113580816,2609129,0.85556061,0,0,8767550.45,8739248.86,15113248272,15113219971,9040263.71,9011962.12,3
137521,0.052707628,2609129,0.308143062,0,0,8578925.03,8601583.57,2536116877,2536139536,8623051.81,8645710.36,2
1074791,0.411934787,2609129,0.981969845,0,0,9253908.24,9213943.15,62806251400,62806211435,9497129.07,9457163.98,3
1187075,0.454969839,2609129,0.186507835,0,0,9139236.74,9173137.51,13290416938,13290450839,9046230.82,9080131.6,4
489194,0.187493221,2609129,0.292236988,0,0,8772851.84,8796998.85,8533187745,8533211892,8789993.16,8814140.17,2
1270646,0.487000068,2609129,0.304217614,0,0,9212737.78,9235774.22,23055016435,23055039471,9147050.95,9170087.39,4
91205,0.03495611,2609129,0.722097681,0,0,8624206.13,8608149.81,3942808356,3942792300,8856341.85,8840285.54,3
348173,0.133444149,2609129,0.983708356,0,0,8821573.02,8781428.46,20391221706,20391181562,9136741.34,9096596.78,3
174306,0.066806202,2609129,0.32589573,0,0,8602842.05,8623745.84,3407761690,3407782594,8642504.16,8663407.95,2
1188769,0.455619097,2609129,0.286331186,0,0,9162837.95,9187523.26,20317637506,20317662191,9100456.41,9125141.73,4
711898,0.272848909,2609129,0.204355936,0,0,8879563.78,8911865.37,8701423585,8701455886,8845583.88,8877885.48,4
256345,0.098249262,2609129,0.722799831,0,0,8720445.57,8704323.46,11076983945,11076967823,8947744.41,8931622.3,3
458397,0.175689665,2609129,0.397480539,0,0,8776136.62,8790264.33,10934379426,10934393554,8857277.14,8871404.85,2
30106,0.011538717,2609129,0.396552259,0,0,8533996.5,8548212.21,724384988.9,724399204.6,8662444.65,8676660.36,2
292505,0.112108294,2609129,0.010627301,0,0,8586443.89,8618415.93,122311244.5,122343216.6,8574181.04,8606153.08,4
458436,0.175704613,2609129,0.744250668,0,0,8842482.3,8824207.5,20435320350,20435302075,9054186.18,9035911.39,3
59531,0.022816426,2609129,0.177501764,0,0,8513407.92,8548046.22,646516768,646551406.3,8542522.26,8577160.57,2
964452,0.369645196,2609129,0.8093724,0,0,9151140.73,9127067.92,46557129500,46557105427,9336663.37,9312590.56,3
582819,0.223376843,2609129,0.075778929,0,0,8782327.05,8825229.98,2613162043,2613204946,8727143.11,8770046.05,4
340074,0.130340048,2609129,0.821557309,0,0,8787083.78,8761921.06,16658872572,16658847410,9041469.17,9016306.46,3
92312,0.035380389,2609129,0.532299476,0,0,8592022.45,8593804.61,2937593572,2937595355,8752412.71,8754194.87,2
954246,0.365733546,2609129,0.459222982,0,0,9069620.28,9078015.41,26250187550,26250195945,9120398.82,9128793.95,2
1250567,0.479304396,2609129,0.221240882,0,0,9182171.98,9212958.91,16493737494,16493768281,9092397.72,9123184.66,4
307532,0.117867687,2609129,0.381234504,0,0,8687859.55,8703535.36,7033898105,7033913781,8781194.85,8796870.66,2
517462,0.198327488,2609129,0.574029877,0,0,8843299.18,8841181.76,17717960360,17717958242,8982558.41,8980441,3
1132915,0.434211953,2609129,0.813430842,0,0,9250841.03,9226401.73,54954917636,54954893197,9422094.75,9397655.45,3
1015604,0.389250206,2609129,0.262679998,0,0,9060790.16,9087693.36,15916905372,15916932275,9010040.4,9036943.6,4
921990,0.353370799,2609129,0.494260345,0,0,9058594.39,9063826.53,27228592751,27228597984,9125750.99,9130983.14,2
905410,0.347016188,2609129,0.735386023,0,0,9101288.88,9083838.02,39873262438,39873244988,9264547.49,9247096.63,3
1190975,0.45646459,2609129,0.812173334,0,0,9284629.31,9260300.94,57683958236,57683933908,9449980.66,9425652.29,3
1268301,0.4861013,2609129,0.236129375,0,0,9195342.24,9224802.86,17802289916,17802319377,9108064.5,9137525.12,4
352782,0.135210639,2609129,0.981813854,0,0,8823931.98,8783981.73,20617052255,20617012305,9137727.84,9097777.59,3
560733,0.21491195,2609129,0.152183353,0,0,8785726.88,8822771,5155797129,5155834173,8754904.5,8791948.62,4
1124458,0.430970642,2609129,0.678085292,0,0,9215439.65,9203566.51,45508117243,45508105370,9333920.42,9322047.28,3
962055,0.368726498,2609129,0.141590163,0,0,9005030.88,9043041.31,8243879291,8243917301,8925273.84,8963284.28,4
1030288,0.394878137,2609129,0.336909367,0,0,9085607.35,9105494.37,20771159645,20771179532,9056775.99,9076663.02,4
1256934,0.481744674,2609129,0.555358129,0,0,9263413.94,9263079.42,41591361130,41591360795,9319921.81,9319587.29,3
1015356,0.389155155,2609129,0.681693776,0,0,9152990.32,9140781.05,41310426172,41310413963,9283502.61,9271293.34,3
