left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
3225,0.1075,30000,0.675166667,1,1,4802893.5,4802873.15,4805071.78,5782472.36,4802908.32,4804362.04,3
10390,0.346333333,30000,0.8326,1,1,5056564.91,5056402.7,5060653.93,8948848.75,5057119.48,5058745.96,3
26,0.000866667,30000,0.962166667,1,1,3759683.46,3759245.04,3758454.21,3770465.73,3759647.8,3761420,0
957,0.0319,30000,0.6773,1,1,4539887.48,4539847.17,4541307.39,4831313.16,4539740.43,4541197.24,4
2935,0.097833333,30000,0.9362,1,1,4784031.8,4783658.79,4784581.74,6018741.59,4782870.43,4784612.07,4
9662,0.322066667,30000,0.552333333,1,1,5040336.36,5040522.34,5044690.67,7441757.13,5040886.51,5042210.92,2
2722,0.090733333,30000,0.5364,1,1,4765939.78,4766099.54,4768204.6,5422950.18,4765955.22,4767261.9,2
929,0.030966667,30000,0.6637,1,1,4533436.37,4533413.86,4534838.99,4810664.88,4533291.44,4534733.26,4
5628,0.1876,30000,0.480366667,1,1,4923133.98,4923387.87,4926384.2,6139772.23,4923380.85,4924632.83,2
6266,0.208866667,30000,0.087066667,1,1,4945705.44,4946477.95,4949837.14,5191924.76,4946094.84,4947009.61,2
470,0.015666667,30000,0.818433333,1,1,4386216.79,4385979.21,4386549.21,4558826.71,4385997.09,4387606.86,3
8718,0.2906,30000,0.649066667,1,1,5018228.14,5018284.49,5022126.59,7564353.92,5018681.3,5020107.22,2
1721,0.057366667,30000,0.391733333,1,1,4666428.19,4666780.91,4668644.03,4970028.08,4666413.99,4667581.89,4
592,0.019733333,30000,0.824233333,1,1,4436181.22,4435934.76,4436750.61,4655256.15,4435967.5,4437581.61,3
2323,0.077433333,30000,0.7938,1,1,4732068.76,4731881.78,4733765.28,5561415.32,4731984.46,4733567.18,3
11703,0.3901,30000,0.469566667,1,1,5081722.06,5082026.36,5086844.11,7554689.07,5082454.74,5083696.88,2
4263,0.1421,30000,0.446933333,1,1,4862917.15,4863208.07,4865810.3,5720413.51,4863069.25,4864289.02,2
3422,0.114066667,30000,0.5184,1,1,4815457.68,4815648.82,4817970.11,5613746.89,4815528.91,4816820.13,2
5250,0.175,30000,0.044466667,1,1,4907312.82,4908141.42,4911211.1,5013158.56,4907638.68,4908531.62,2
11053,0.368433333,30000,0.663233333,1,1,5069674.81,5069732.07,5074261.4,8368241.46,5070317.73,5071759.66,2
8217,0.2739,30000,0.173566667,1,1,5004574.56,5005240.65,5009151.22,5646932.29,5005090.55,5006067.59,2
11219,0.373966667,30000,0.042,1,1,5071821.35,5072661.34,5077542.65,5284641.06,5072594.79,5073485.48,2
7940,0.264666667,30000,0.829866667,1,1,4998292.06,4998108.92,5001637.6,7962877.89,4998642.16,5000264.29,3
1741,0.058033333,30000,0.9239,1,1,4670872.44,4670503.15,4671151.43,5393020.82,4669697.21,4671424.47,4
12580,0.419333333,30000,0.2499,1,1,5096999.14,5097584.24,5102774.27,6512114.56,5097842.11,5098882.88,2
13311,0.4437,30000,0.8051,1,1,5110214.36,5110112.54,5115240.68,9932222.67,5111023.44,5112618.19,3
3782,0.126066667,30000,0.498733333,1,1,4837081.23,4837302.22,4839739.12,5685913.82,4837184.19,4838457.02,2
2604,0.0868,30000,0.907466667,1,1,4758029.46,4757690.32,4758573.35,5819716.12,4756896.77,4758604.52,4
13929,0.4643,30000,0.214533333,1,1,5119023,5119652.63,5125267.23,6464211.82,5119980.32,5120987.63,2
1163,0.038766667,30000,0.7881,1,1,4582284.75,4582093.19,4583635.75,4994295.37,4582119.47,4583694.1,3
12268,0.408933333,30000,0.5331,1,1,5092051.46,5092280.49,5097235.58,8035041.02,5092819.22,5094125.76,2
624,0.0208,30000,0.466733333,1,1,4446951.59,4447193.87,4448207.48,4578107.32,4446844.93,4448082.88,4
13852,0.461733333,30000,0.701233333,1,1,5118668.28,5118700.55,5124042.01,9489408.97,5119540.8,5121023.48,2
1242,0.0414,30000,0.3188,1,1,4595688.95,4596138.65,4597886.4,4774211.71,4595664.05,4596764.65,4
9014,0.300466667,30000,0.636533333,1,1,5025441.09,5025515.14,5029451.06,7607203.16,5025921.04,5027333.13,2
1199,0.039966667,30000,0.8532,1,1,4588995.48,4588717.84,4590245.86,5048791.21,4588813.91,4590462.78,3
2998,0.099933333,30000,0.005166667,1,1,4785920.23,4786796.76,4789199.32,4793754.16,4786099.08,4786978.11,2
10788,0.3596,30000,0.811266667,1,1,5064676.89,5064542.34,5068921.45,9002546.15,5065269.29,5066869.07,3
11658,0.3886,30000,0.426933333,1,1,5080811.7,5081170.15,5085995.4,7320683.55,5081548.52,5082749.92,2
12586,0.419533333,30000,0.929266667,1,1,5099858.92,5099593.89,5102879.45,10360672.57,5099018.07,5100749.97,4
3887,0.129566667,30000,0.184933333,1,1,4842464.64,4843102.82,4845700.96,5166501.72,4842657.33,4843642.85,2
6067,0.202233333,30000,0.702566667,1,1,4939791.96,4939755.27,4942786.04,6857591.51,4940019.43,4941499.67,3
9988,0.332933333,30000,0.4929,1,1,5047422.4,5047686.81,5051980.6,7262840.6,5048010.99,5049276.05,2
11659,0.388633333,30000,0.393066667,1,1,5080773.81,5081172.1,5086014.3,7143208.55,5081516.92,5082683.22,2
12718,0.423933333,30000,0.0604,1,1,5099036.45,5099854.44,5105181.2,5445456.19,5099923.24,5100821.83,2
1448,0.048266667,30000,0.4472,1,1,4629134.93,4629409.97,4631169.62,4920659.42,4629086.7,4630306.95,4
10582,0.352733333,30000,0.827266667,1,1,5060525.12,5060369.96,5064680.48,8999355.7,5061096.98,5062716.03,3
11309,0.376966667,30000,0.0154,1,1,5073507.06,5074380.15,5079301.75,5152702.75,5074292.43,5075172.66,2
10147,0.338233333,30000,0.6319,1,1,5051088.92,5051176.42,5055451.49,7936234.87,5051662.79,5053069.09,2
6178,0.205933333,30000,0.826366667,1,1,4943933.33,4943737.2,4946746.83,7240797.05,4944140.14,4945757.43,3
14569,0.485633333,30000,0.5006,1,1,5129261.75,5129542.97,5135201.65,8411223.86,5130226.6,5131497.87,2
6181,0.206033333,30000,0.837866667,1,1,4944058.84,4943847.41,4946852.9,7274005.32,4944263.15,4945892.95,3
1484,0.049466667,30000,0.3941,1,1,4634360.39,4634705.72,4636496.84,4897756.05,4634329.7,4635496.86,4
8390,0.279666667,30000,0.512433333,1,1,5009682.52,5009910.64,5013717.95,6944374.51,5010138.51,5011421.67,2
14262,0.4754,30000,0.970166667,1,1,5127157.02,5126860.81,5130490.71,11351116.55,5126328.28,5128108.4,4
13759,0.458633333,30000,0.2747,1,1,5116466,5117020.78,5122553.26,6817667.76,5117399.87,5118457.99,2
10430,0.347666667,30000,0.995433333,1,1,5059205.16,5058835.82,5061498.8,9729095.04,5058209.25,5060018.81,4
10450,0.348333333,30000,0.790866667,1,1,5057742.17,5057631.08,5061920.04,8776322.48,5058309.98,5059887.99,3
14628,0.4876,30000,0.134366667,1,1,5129497.38,5130228.66,5136095.87,6014595.86,5130523.47,5131470.11,2
3420,0.114,30000,0.5437,1,1,4815374.86,4815532.57,4817842.92,5652092.34,4815439.21,4816756.51,2
6005,0.200166667,30000,0.448233333,1,1,4937120.26,4937419.32,4940542.33,6148473.94,4937403.84,4938624.97,2
12465,0.4155,30000,0.9049,1,1,5097693.05,5097456.51,5100748.62,10171299.82,5096875.95,5098579.63,4
4420,0.147333333,30000,0.674866667,1,1,4871146.19,4871136.4,4873690.07,6213197.34,4871251.69,4872705.84,3
8701,0.290033333,30000,0.185866667,1,1,5016995.36,5017647.45,5021698.51,5745294.53,5017545.78,5018532.82,2
3187,0.106233333,30000,0.495333333,1,1,4800013.23,4800233.26,4802493.78,5510439.22,4800073.44,4801340.98,2
5150,0.171666667,30000,0.256566667,1,1,4903519.72,4904066.74,4907015.63,5498550.5,4903785.7,4904829.8,2
3362,0.112066667,30000,0.3946,1,1,4811413.08,4811767.68,4814121.64,5408613.76,4811512.89,4812680.94,2
5394,0.1798,30000,0.722033333,1,1,4914356.98,4914292.64,4917115.36,6666608.36,4914526.48,4916031.17,3
14677,0.489233333,30000,0.309933333,1,1,5130530.43,5131045.43,5136835.85,7177853.11,5131533.54,5132622.65,2
2563,0.085433333,30000,0.300333333,1,1,4752495.02,4752972.64,4755124.83,5099254.68,4752563.82,4753645.22,2
13670,0.455666667,30000,0.246733333,1,1,5115008,5115599.28,5121119.29,6633220.37,5115939.22,5116975.61,2
4653,0.1551,30000,0.1505,1,1,4881355.27,4882042.21,4884886.12,5197097.03,4881611.63,4882571.69,2
11006,0.366866667,30000,0.560866667,1,1,5068575.18,5068758.55,5073323.57,7846291.63,5069233.62,5070565.99,2
11888,0.396266667,30000,0.5455,1,1,5085252.78,5085464.33,5090299.89,8003398.05,5085986.86,5087306.51,2
11606,0.386866667,30000,0.246,1,1,5079526.96,5080112.13,5085010.65,6364750.46,5080292.83,5081328.98,2
11816,0.393866667,30000,0.985866667,1,1,5086291.43,5085950.34,5088961.26,10325958.02,5085353.48,5087152.89,4
11679,0.3893,30000,0.0563,1,1,5080554.19,5081378.06,5086391.87,5377198.26,5081360.63,5082259.55,2
6855,0.2285,30000,0.056466667,1,1,4965109.86,4965925.51,4969476.68,5140064.55,4965549.84,4966448.99,2
4371,0.1457,30000,0.967733333,1,1,4870431.67,4870030.54,4871261.03,6771978.61,4869272.34,4871048.62,4
6188,0.206266667,30000,0.698233333,1,1,4944058.33,4944031.64,4947100.19,6888056.29,4944296.46,4945775.38,3
434,0.014466667,30000,0.2804,1,1,4368028.8,4368526.01,4369221.47,4423201.17,4367965.95,4369030.87,4
6238,0.207933333,30000,0.5634,1,1,4945567.09,4945716.17,4948858.55,6527008.76,4945841.23,4947177.35,2
1430,0.047666667,30000,0.0043,1,1,4625654.42,4626529.55,4628416.43,4629289.89,4625731.54,4626609.83,2
12122,0.404066667,30000,0.037533333,1,1,5088593.48,5089438.67,5094596.11,5294117.99,5089437.75,5090324.65,2
14817,0.4939,30000,0.368966667,1,1,5132687.88,5133135.22,5138936.85,7593054.89,5133693.49,5134840.69,2
330,0.011,30000,0.523333333,1,1,4309154.17,4309320.24,4309672.49,4386875.27,4309013.49,4310310.87,4
8402,0.280066667,30000,0.333433333,1,1,5009680.08,5010138.21,5014031.26,6270656.74,5010175.69,5011285.96,2
14267,0.475566667,30000,0.228466667,1,1,5124244.48,5124858.9,5130568.22,6591494.53,5125226.87,5126246.47,2
8151,0.2717,30000,0.8677,1,1,5004039.11,5003810.18,5007383.93,8186128.79,5004398.41,5006063.76,3
6251,0.208366667,30000,0.9653,1,1,4948001.72,4947623.02,4949313.44,7661310.29,4946901.44,4948673.88,4
8799,0.2933,30000,0.1753,1,1,5019403.49,5020069.48,5024155.02,5714077.59,5019963.69,5020942.53,2
6773,0.225766667,30000,0.743166667,1,1,4963704.13,4963622.63,4966844.91,7228384.48,4963978.55,4965505.03,3
9412,0.313733333,30000,0.822933333,1,1,5035129.55,5034967.26,5038934.11,8520059.48,5035603.68,5037216.25,3
12425,0.414166667,30000,0.1364,1,1,5094115.72,5094839.75,5100039.74,5857381.78,5094966.22,5095915.04,2
13148,0.438266667,30000,0.695166667,1,1,5107352.53,5107384.47,5112520.08,9220058.31,5108166.09,5109640.13,2
6012,0.2004,30000,0.075266667,1,1,4936721.92,4937509.41,4940796.8,5141086.2,4937095.51,4938003.13,2
13400,0.446666667,30000,0.360566667,1,1,5110883.88,5111331.69,5116712.4,7285341.95,5111774.42,5112910.67,2
2196,0.0732,30000,0.721566667,1,1,4719770.78,4719679.99,4721554.59,5432491.62,4719697.26,4721201.06,3
6600,0.22,30000,0.843966667,1,1,4958274.19,4958060.94,4961187.5,7464308.3,4958511.08,4960149.83,3
3086,0.102866667,30000,0.143733333,1,1,4792427.9,4793117.06,4795490.09,4992660.41,4792575.4,4793527.75,2
5241,0.1747,30000,0.2634,1,1,4907326.27,4907863.39,4910836.77,5528966.65,4907597.28,4908646.03,2
11192,0.373066667,30000,0.6633,1,1,5072383.32,5072441.63,5077012.22,8412770.55,5073037.82,5074479.88,2
10956,0.3652,30000,0.494366667,1,1,5067470.54,5067739.2,5072321.53,7504822.18,5068137.53,5069404.29,2
5029,0.167633333,30000,0.975566667,1,1,4900852.76,4900451.01,4901829.68,7106618.57,4899702.28,4901490.15,4
13089,0.4363,30000,0.1714,1,1,5105462.21,5106144.09,5111527.17,6115575.73,5106359.34,5107333.88,2
12047,0.401566667,30000,0.2007,1,1,5087530.14,5088174.21,5093228.05,6176069.45,5088339.29,5089338.68,2
9501,0.3167,30000,0.301633333,1,1,5036257.68,5036762.38,5041000.54,6326225.84,5036846.14,5037928.8,2
3397,0.113233333,30000,0.751833333,1,1,4814280.08,4814156.45,4816374.81,5963182.64,4814287.38,4815821.62,3
5348,0.178266667,30000,0.538433333,1,1,4912183.85,4912358.7,4915246.45,6207941.98,4912394.99,4913704.47,2
596,0.019866667,30000,0.219366667,1,1,4436581.47,4437162,4438217.46,4495926.78,4436545.86,4437558.23,4
12233,0.407766667,30000,0.9784,1,1,5093809.97,5093480.47,5096605.65,10477368.63,5092897.72,5094686.24,4
6798,0.2266,30000,0.434733333,1,1,4963963.61,4964284.29,4967650.61,6293991.57,4964311.61,4965519.17,2
8449,0.281633333,30000,0.812066667,1,1,5011723.41,5011566.9,5015254.15,8098741.06,5012119.53,5013720.87,3
11472,0.3824,30000,0.073833333,1,1,5076711.12,5077510.45,5082452.91,5458594.01,5077498.23,5078404.8,2
5260,0.175333333,30000,0.506666667,1,1,4908532.93,4908751.21,4911626.28,6107832.83,4908745.16,4910024.65,2
6568,0.218933333,30000,0.692633333,1,1,4956959.21,4956941.17,4960124.98,7003810.34,4957228.97,4958700.14,3
2990,0.099666667,30000,0.851833333,1,1,4786820.7,4786561.03,4788618.34,5932410.55,4786770.33,4788416.51,3
587,0.019566667,30000,0.0007,1,1,4432907.1,4433791.59,4433090.25,4433967.6,4432935.29,4433813.14,2
5103,0.1701,30000,0.5289,1,1,4902010.28,4902197.05,4905015.76,6116531.77,4902204.99,4903505.72,2
11484,0.3828,30000,0.7466,1,1,5078111.2,5078066.6,5082683.15,8935993.3,5078774.68,5080305.79,3
740,0.024666667,30000,0.631333333,1,1,4484145.94,4484163.7,4485317.06,4694200.86,4483998.23,4485403.45,4
4883,0.162766667,30000,0.015133333,1,1,4891569.02,4892434.02,4895404.82,4925663.66,4891875.99,4892755.93,2
5411,0.180366667,30000,0.065933333,1,1,4913892.99,4914692.75,4917802.04,5075193.48,4914225.16,4915128.5,2
438,0.0146,30000,0.4692,1,1,4370344.54,4370583.48,4371216.51,4462918.34,4370226.1,4371467.58,4
12204,0.4068,30000,0.870033333,1,1,5091508.99,5091313.85,5096082.37,9868949.95,5092211.5,5093876.44,3
9725,0.324166667,30000,0.392266667,1,1,5041462.59,5041855.45,5046118.17,6758320.15,5042050.31,5043219.17,2
6931,0.231033333,30000,0.419833333,1,1,4968135.25,4968475.44,4971888.2,6277733.58,4968497.02,4969689.56,2
11096,0.369866667,30000,0.9686,1,1,5072581.13,5072252.29,5075115.99,9906696.14,5071639.9,5073417.91,4
11591,0.386366667,30000,0.1658,1,1,5079105.49,5079792.41,5084725.78,5944484.5,5079884.93,5080857.44,2
11318,0.377266667,30000,0.266833333,1,1,5074118.76,5074675.32,5079476.9,6433531.48,5074857.85,5075910.48,2
2108,0.070266667,30000,0.6997,1,1,4710877.88,4710816.37,4712673.53,5374319.22,4710804.1,4712284.84,4
9883,0.329433333,30000,0.5109,1,1,5045162.55,5045404.65,5049658.53,7317314.94,5045739.02,5047023.34,2
11835,0.3945,30000,0.311866667,1,1,5083879.06,5084380.27,5089315.29,6745129.32,5084651.2,5085742.68,2
13419,0.4473,30000,0.422333333,1,1,5111297.62,5111670.38,5117025.35,7661717.63,5112179.47,5113375.54,2
7469,0.248966667,30000,0.7202,1,1,4984853.64,4984807.44,4988246.29,7405137.79,4985189.62,4986690.78,3
1863,0.0621,30000,0.393666667,1,1,4683598.56,4683946.03,4685850.96,5013844.06,4683593.41,4684759.78,4
3752,0.125066667,30000,0.708566667,1,1,4835725.59,4835664.12,4838005.49,6031754.85,4835771.27,4837260.04,3
2041,0.068033333,30000,0.671166667,1,1,4703836.49,4703811.84,4705660.41,5320022.16,4703765.9,4705214.98,4
14033,0.467766667,30000,0.969866667,1,1,5123635.46,5123336.88,5126911.6,11245737.71,5122798.56,5124578.08,4
14871,0.4957,30000,0.488233333,1,1,5133688.95,5133986.68,5139742.05,8400944.89,5134680.99,5135939.44,2
8016,0.2672,30000,0.163966667,1,1,4999191.55,4999870.33,5003724.57,5591238.5,4999694.32,5000664.88,2
5897,0.196566667,30000,0.5234,1,1,4933319.05,4933520.47,4936578.55,6322230.89,4933576.22,4934873.73,2
7943,0.264766667,30000,0.599866667,1,1,4997972.9,4998086.27,5001720.36,7141962.29,4998373.98,4999747.66,2
9672,0.3224,30000,0.207933333,1,1,5039958.55,5040584.09,5044917.87,5945474.37,5040579.52,5041582.87,2
13885,0.462833333,30000,0.813533333,1,1,5119382.2,5119274.38,5124567.92,10202024.95,5120239.45,5121842.65,3
3129,0.1043,30000,0.0309,1,1,4795224.49,4796067.46,4798499.34,4839554.24,4795405.28,4796291.77,2
3822,0.1274,30000,0.765766667,1,1,4839828.72,4839690.97,4842029.48,6156459.73,4839864.75,4841414.99,3
8473,0.282433333,30000,0.363466667,1,1,5011553.22,5011975.44,5015876.02,6397647.71,5012047.91,5013188.31,2
2661,0.0887,30000,0.9657,1,1,4762879.98,4762462.39,4763278.83,5917416.47,4761675.67,4763448.91,4
2354,0.078466667,30000,0.010766667,1,1,4733570.09,4734440.04,4736644.79,4745832.87,4733704.53,4734585.86,2
5663,0.188766667,30000,0.101066667,1,1,4923813.35,4924567.09,4927737.61,5182063.06,4924155.21,4925079.79,2
8346,0.2782,30000,0.742166667,1,1,5008944.1,5008876.5,5012565.35,7795915.96,5009346.82,5010871.37,3
7522,0.250733333,30000,0.0521,1,1,4985218.13,4986038.87,4989794.22,5162344.41,4985708.59,4986603.77,2
10938,0.3646,30000,0.1006,1,1,5066426.81,5067192.01,5071959.7,5562273.07,5067167.38,5068091.26,2
1054,0.035133333,30000,0.5768,1,1,4560611.71,4560707.87,4562299.64,4834101.03,4560500.17,4561850.42,4
5492,0.183066667,30000,0.3546,1,1,4917614.84,4918035.04,4921044.79,5794247.03,4917882.12,4919014.78,2
2680,0.089333333,30000,0.8702,1,1,4763155.45,4762866.64,4764825.05,5812033.41,4763076.67,4764741.94,3
4951,0.165033333,30000,0.627066667,1,1,4895631.82,4895688.94,4898420.61,6292524.38,4895790.34,4897193.46,2
2666,0.088866667,30000,0.044,1,1,4760575.89,4761400.67,4763686.8,4814163.1,4760721.89,4761614.22,2
14474,0.482466667,30000,0.351933333,1,1,5127581.59,5128046.76,5133754.33,7420083.35,5128561.57,5129691.5,2
3969,0.1323,30000,0.772033333,1,1,4848009.64,4847867.14,4850246.57,6226480.14,4848055.34,4849614.74,3
9593,0.319766667,30000,0.9716,1,1,5040970.73,5040622.35,5043116.67,9232997.15,5039973.71,5041755.69,4
3794,0.126466667,30000,0.832366667,1,1,4838350.47,4838126.03,4840428.74,6258930.13,4838366.89,4839992.91,3
8054,0.268466667,30000,0.209966667,1,1,5000297.52,5000915.97,5004760.73,5761788.06,5000793.1,5001798.82,2
3332,0.111066667,30000,0.761566667,1,1,4810110.56,4809976.58,4812171.71,5951603.29,4810110.34,4811658.44,3
5931,0.1977,30000,0.176566667,1,1,4933959.1,4934615.26,4937834.11,5405777.18,4934302.38,4935282.28,2
5653,0.188433333,30000,0.707666667,1,1,4924490.5,4924446.04,4927351.77,6724370.39,4924683.94,4926171.98,3
5445,0.1815,30000,0.973166667,1,1,4918082.11,4917687.03,4919169.02,7300575.29,4916945.97,4918730.06,4
113,0.003766667,30000,0.353033333,1,1,4076799.49,4077195.86,4076983.08,4095132.56,4076789.26,4077920.14,4
651,0.0217,30000,0.9344,1,1,4457902.48,4457507.45,4457424.71,4729985.09,4456694.21,4458433.28,4
1385,0.046166667,30000,0.855533333,1,1,4620217.83,4619938.79,4621520.81,5152876.24,4620048.57,4621700.02,3
14172,0.4724,30000,0.557366667,1,1,5123368.06,5123580.08,5129090.83,8677830.92,5124290.71,5125622.53,2
64,0.002133333,30000,0.537733333,1,1,3954025.23,3954166.64,3953670.68,3969632.05,3954006.51,3955315.68,0
3989,0.132966667,30000,0.866666667,1,1,4849263.24,4848995.01,4851341.1,6404395.48,4849285.86,4850950.18,3
13578,0.4526,30000,0.370433333,1,1,5113762.42,5114198.23,5119627.34,7377370.6,5114665.9,5115810.71,2
12892,0.429733333,30000,0.336633333,1,1,5102464.58,5102939.47,5108179.77,7055691.35,5103317.76,5104431.67,2
13732,0.457733333,30000,0.3648,1,1,5116195.26,5116640.99,5122119.2,7370675.09,5117112.28,5118254.05,2
10061,0.335366667,30000,0.9204,1,1,5051178.16,5050898.58,5053580.86,9216127.11,5050257.41,5051979.75,4
3442,0.114733333,30000,0.274033333,1,1,4816295.57,4816810.72,4819238.03,5241156.4,4816433.17,4817490.14,2
10467,0.3489,30000,0.732966667,1,1,5057992.3,5057955.7,5062277.47,8510002.79,5058572.85,5060088.63,3
1964,0.065466667,30000,0.548733333,1,1,4695298.74,4695437.35,4697311.36,5180225.11,4695256.99,4696576.67,4
2957,0.098566667,30000,0.807866667,1,1,4784339.19,4784139.99,4786205.34,5858850.43,4784298.22,4785897.36,3
3899,0.129966667,30000,0.753433333,1,1,4844126.76,4844005.69,4846372.09,6165672.11,4844171.93,4845708.27,3
14706,0.4902,30000,0.321533333,1,1,5130978.84,5131479.57,5137272.67,7259091.83,5131982.55,5133081.93,2
4904,0.163466667,30000,0.210633333,1,1,4892838.34,4893446.32,4896340.59,5358180.05,4893097.74,4894104.57,2
8891,0.296366667,30000,0.0093,1,1,5021366.71,5022246.37,5026436.69,5059418.24,5021969.03,5022849.89,2
14692,0.489733333,30000,0.4441,1,1,5130984.65,5131336.99,5137061.9,8067206.15,5131968.45,5133185.05,2
14471,0.482366667,30000,0.152866667,1,1,5127188.49,5127898.35,5133708.47,6123236.19,5128199.13,5129160.95,2
5347,0.178233333,30000,0.3172,1,1,4911755.24,4912223.4,4915205.64,5675322.01,4912020.84,4913118.64,2
4777,0.159233333,30000,0.2194,1,1,4887172.94,4887767.32,4890619.58,5359306.32,4887420.87,4888433.29,2
7453,0.248433333,30000,0.542333333,1,1,4984078.01,4984262.8,4987776.85,6802936.38,4984452.79,4985767.53,2
4123,0.137433333,30000,0.221166667,1,1,4855292,4855882.36,4858536.66,5266133,4855492.14,4856506.51,2
10489,0.349633333,30000,0.975433333,1,1,5060375.53,5060033.25,5062739.18,9662187.08,5059404.6,5061192.22,4
1972,0.065733333,30000,0.851266667,1,1,4696705.06,4696436.87,4698193.85,5451571.34,4696579.08,4698225.15,3
13750,0.458333333,30000,0.6178,1,1,5116919.94,5117054.73,5122408.67,8939370.38,5117797.33,5119191.89,2
13218,0.4406,30000,0.720333333,1,1,5108547.21,5108548.83,5113692.46,9392802.65,5109362.5,5110863.92,2
10878,0.3626,30000,0.944266667,1,1,5068205.05,5067903.98,5070749.35,9688260.94,5067283.65,5069033.28,4
2121,0.0707,30000,0.979766667,1,1,4713783.96,4713342.46,4714008.52,5647074.09,4712549.03,4714339.28,4
6997,0.233233333,30000,0.582166667,1,1,4970469.31,4970600.98,4973961.28,6803398.44,4970798.85,4972156.19,2
1732,0.057733333,30000,0.142133333,1,1,4667370.84,4668062.34,4670026.67,4778789.46,4667427.94,4668382.77,2
7789,0.259633333,30000,0.1054,1,1,4992865.39,4993619.74,4997431.92,5362982.98,4993363.93,4994293.03,2
6247,0.208233333,30000,0.340666667,1,1,4945489.9,4945931.07,4949173.57,5903449.27,4945817.66,4946936.68,2
10568,0.352266667,30000,0.1865,1,1,5059118.54,5059774.94,5064389.32,5946579.05,5059813.73,5060800.8,2
5344,0.178133333,30000,0.160933333,1,1,4911361.06,4912034.89,4915083.18,5298970.45,4911664.96,4912631.66,2
11910,0.397,30000,0.923166667,1,1,5087840.41,5087577.81,5090707.33,10033331.99,5086981.99,5088708.8,4
1132,0.037733333,30000,0.886,1,1,4576606.5,4576282.36,4577777.93,5027330.69,4576410.84,4578095.22,3
2004,0.0668,30000,0.523933333,1,1,4699620.32,4699792.72,4701688.46,5172100.6,4699588.3,4700882.8,4
11414,0.380466667,30000,0.061066667,1,1,5075591.11,5076405.58,5081336.71,5389994.2,5076376.09,5077274.61,2
7645,0.254833333,30000,0.659533333,1,1,4989793.55,4989827.03,4993345.45,7258509.63,4990157.38,4991593.25,2
1708,0.056933333,30000,0.543166667,1,1,4665052,4665198.75,4666998.58,5082498.01,4664994.09,4666310.38,4
8193,0.2731,30000,0.674166667,1,1,5004815.39,5004835.61,5008510.19,7490098.78,5005220.38,5006673.2,2
692,0.023066667,30000,0.749033333,1,1,4469831.16,4469691.58,4470717.71,4702708.08,4469645.91,4471180.74,4
13402,0.446733333,30000,0.5379,1,1,5111225.83,5111454.31,5116745.37,8355191.7,5112087.1,5113396.58,2
2548,0.084933333,30000,0.0759,1,1,4750831.2,4751611.86,4753849.43,4838604.55,4750960.57,4751869.1,2
2684,0.089466667,30000,0.0879,1,1,4762110.29,4762875.23,4765149.17,4869002.05,4762245.51,4763161.51,2
6996,0.2332,30000,0.169333333,1,1,4969719.8,4970386.33,4973930.01,5503392.64,4970144.24,4971116.44,2
6863,0.228766667,30000,0.034833333,1,1,4965324.04,4966168.58,4969731.76,5073707.53,4965769.61,4966659.05,2
11380,0.379333333,30000,0.7941,1,1,5076222.29,5076117.27,5080679.79,9142332.1,5076868.14,5078451.45,3
5986,0.199533333,30000,0.780033333,1,1,4937013.48,4936877.1,4939850.15,7037749.74,4937215.92,4938782.86,3
828,0.0276,30000,0.849166667,1,1,4508847.25,4508570.11,4509778.15,4824704.73,4508641.63,4510284.58,3
6835,0.227833333,30000,0.665266667,1,1,4965539.87,4965562.48,4968837.67,7011485.75,4965837.34,4967282.15,2
14058,0.4686,30000,0.652866667,1,1,5121784.04,5121877.59,5127305.1,9251637.05,5122681.88,5124113.04,2
11706,0.3902,30000,0.893166667,1,1,5084005.85,5083776.37,5086900.58,9786808.02,5083175.28,5084865.8,4
13714,0.457133333,30000,0.996866667,1,1,5118706.8,5118372.28,5121829.36,11268362.04,5117827.39,5119638.82,4
3779,0.125966667,30000,0.917733333,1,1,4838752.5,4838411.33,4839566.37,6397630.58,4837637.38,4839356.43,4
5038,0.167933333,30000,0.9865,1,1,4901271.83,4900854.99,4902219.65,7135744.6,4900107.34,4901907.01,4
13264,0.442133333,30000,0.140466667,1,1,5108285.42,5109007.94,5114459.58,5947314.87,5109201.68,5110154.89,2
3946,0.131533333,30000,0.987466667,1,1,4848313.04,4847883.75,4848981.07,6599792.3,4847114.84,4848916.44,4
498,0.0166,30000,0.635233333,1,1,4398423.54,4398435.48,4399135.37,4540595.67,4398259.63,4399670.25,4
7374,0.2458,30000,0.1983,1,1,4981167.91,4981799.43,4985444.3,5639716.56,4981614.27,4982610.7,2
13678,0.455933333,30000,0.678966667,1,1,5115891.84,5115947.35,5121248.56,9294707.23,5116753.15,5118209.15,2
4516,0.150533333,30000,0.7023,1,1,4875845.97,4875801.78,4878372.43,6302756.49,4875951.87,4877436.6,3
3291,0.1097,30000,0.775666667,1,1,4807457.4,4807301.12,4809478.36,5955754.1,4807450.31,4809010.77,3
1563,0.0521,30000,0.661066667,1,1,4646052.6,4646038.34,4647748.87,5110785.07,4645951.24,4647390.03,4
